month_date,precipitation_mm,pet_mm,temperature_mean_c,temperature_min_c,temperature_max_c,dewpoint_c,soil_moisture_layer1,soil_moisture_layer2,runoff_mm,surface_runoff_mm,solar_radiation,wind_speed,surface_pressure_kpa
2024-09-01,31.539215481473644,205.88640048293,20.215789268010116,14.389371592387397,26.609010004624274,12.201416997530835,0.16319709468739027,0.1478724601705821,0.00013097760264193535,0.00012877287632291496,16439641.441674186,2.107490475134551,97.61118368137817
2024-10-01,66.96684784074064,238.44114933095682,21.525121957815877,16.107192001973594,27.77659369744452,13.424007201114255,0.16523092070063056,0.15241235946490012,0.00015227561177759823,0.0001501750322025175,19507187.014604848,1.9245527272347431,97.56178484466055
2024-11-01,73.79741551199392,240.14052007656662,23.926793306322406,18.803555637547827,29.786816051864164,16.829065119287748,0.21616570112746347,0.21900852370156942,0.00312935950954031,0.0031275245956134262,20311028.846209385,1.763918801901158,97.24720049472506
2024-12-01,119.9793256319908,254.79828047192913,26.114644423930855,21.29037142440744,31.79826101620956,19.372410745303476,0.21064677160166878,0.2213032517641034,0.00262440784097993,0.0026225351630994606,20509701.011296142,1.6577793234873532,97.05268048443276
2025-01-01,146.5764374589617,220.94668144030692,24.855436284854626,20.7615195633633,29.505002224829884,20.50769363257609,0.3119595262844283,0.3215079887475727,0.030402038125354566,0.02990026777401678,21425782.928147197,1.8007763099360583,96.92362783258471
2025-02-01,190.72145710731522,170.24826949684197,24.768733698202404,21.488228044121342,28.770065483892015,20.408479792640975,0.24950883780760266,0.24055710538916925,0.0022952267732000353,0.002293164791398063,16302279.056214543,2.017041194881457,97.0404845280653
2025-03-01,77.67413824411962,193.0247606299414,24.135205078598865,20.344055995317,28.89891532061888,18.94021196683359,0.2018673871134634,0.20901266056337844,0.00031861490721306644,0.000316117859919579,17567091.11957213,1.4605976268401712,97.36219775809514
2025-04-01,72.38397742076643,134.61780480852195,21.585752019794217,18.034508489615657,25.882132604348826,17.013816496095078,0.26191276201415714,0.2472204707972361,0.002815357722099852,0.0028128699813077494,12576831.577376654,1.4677378379411161,97.4406146312605
2025-05-01,8.541698088775581,150.15124984166252,18.54894247535205,12.48203753760909,25.192369773494242,11.939631783305607,0.1932734279944277,0.23293783994089537,4.208927120112339e-05,3.938234347298687e-05,15050782.562245253,1.3270399116837535,97.85620855794156
2025-06-01,4.10887060525879,139.57245354725563,16.81943275407287,10.017675509492985,23.97039360845132,8.303213257604082,0.11326851873478157,0.16291167622247563,8.349330416655282e-06,5.69530987997778e-06,12991392.093622142,1.3801306953204153,97.83513552170687
2025-07-01,8.930757644005734,151.6582845081491,16.439642339581805,9.927838139385731,23.37552244373649,7.715200910253191,0.11631457166389285,0.14716217485552754,3.1399705349753474e-05,2.8723602045313975e-05,12779500.084080586,1.7531395721955638,98.12937523207621
2025-08-01,8.244600553622192,185.7566453435791,19.124709539908416,12.603221070487415,26.331313031752885,10.47116489748765,0.11456356083382857,0.14197479155644746,1.1131651565055984e-05,8.493500496075902e-06,16327861.68557121,1.5505647272559469,97.77797979041415
2025-09-01,47.74693503556897,201.01718615323625,21.450626758739165,16.138574523558542,27.87338399691989,13.667580799725572,0.13577380059858515,0.13840916890290858,0.00013039425176833942,0.00012804852926343786,16041919.332445849,1.7014586016897808,97.6634547239693
2025-10-01,31.91517662355964,215.95559121254118,21.62463786895682,16.13454432937837,27.78857820661241,14.347702071961123,0.1742001901450889,0.159271457690333,0.0005222595286712717,0.0005199632973877106,18204998.670897838,1.7019682138504588,97.55402923296116
2025-11-01,219.93266064796276,185.26668383971878,21.798029459522187,17.576829110155902,26.508866239655603,16.654163539777837,0.2614337752059526,0.247277547726897,0.0006119870859792047,0.0006099109023484892,17054130.5511432,1.6344521285321512,97.41912338941614
2025-12-01,142.49302291195548,188.85257191929145,22.934048822191023,19.015263680688737,27.40604492077329,18.88610937100934,0.34370183290557305,0.32886426560715215,0.018427984889878884,0.017767362242786022,19089890.117448855,1.6283612843112276,97.19808284902804
