month_date,precipitation_mm,pet_mm,temperature_mean_c,temperature_min_c,temperature_max_c,dewpoint_c,soil_moisture_layer1,soil_moisture_layer2,runoff_mm,surface_runoff_mm,solar_radiation,wind_speed,surface_pressure_kpa,month,season,precipitation_mm_lag1,precipitation_mm_lag2,precipitation_mm_lag3,pet_mm_lag1,pet_mm_lag2,pet_mm_lag3,temperature_mean_c_lag1,temperature_mean_c_lag2,temperature_mean_c_lag3,temperature_min_c_lag1,temperature_min_c_lag2,temperature_min_c_lag3,temperature_max_c_lag1,temperature_max_c_lag2,temperature_max_c_lag3,dewpoint_c_lag1,dewpoint_c_lag2,dewpoint_c_lag3,soil_moisture_layer1_lag1,soil_moisture_layer1_lag2,soil_moisture_layer1_lag3,soil_moisture_layer2_lag1,soil_moisture_layer2_lag2,soil_moisture_layer2_lag3,runoff_mm_lag1,runoff_mm_lag2,runoff_mm_lag3,surface_runoff_mm_lag1,surface_runoff_mm_lag2,surface_runoff_mm_lag3,solar_radiation_lag1,solar_radiation_lag2,solar_radiation_lag3,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,surface_pressure_kpa_lag1,surface_pressure_kpa_lag2,surface_pressure_kpa_lag3,precipitation_3month,precipitation_6month,pet_3month,pet_6month,calendar_month,month_sin,month_cos,water_stress_index
2018-03-01,72.15595948053188,187.8070117441756,23.1664901500172,18.70143481092763,28.216507182260653,18.327744757400293,0.2720227039941769,0.2824321112450057,0.022089396922812,0.0218191292903481,17839116.819610585,1.5469098800613506,97.04180666954925,3,Autumn,139.92242973784658,47.12988683462777,98.21821840224702,171.69462598940953,247.57867836349703,210.93903054291587,23.647107555621545,23.500014202443246,22.637838503716647,20.185614629846807,18.89818620567371,18.394475594068886,28.00026987478129,29.029414396640288,27.76266496231188,18.833904634449148,17.230422556475713,17.585539558321493,0.2568376006509545,0.1992727089898148,0.2671358501599731,0.2158149519551961,0.2073465814261345,0.250533493357107,0.0022780839824503,0.0008051681604625,0.000647968494935,0.00227653318579,0.0008033742919725,0.0006460851925803,16833508.810211446,22685902.852218468,19050748.335856527,1.668713768187967,1.6435018602266829,1.758213795994961,97.00383587122906,97.0582954395164,97.06455004673369,259.20827605300616,489.18915507489874,607.0803160970821,1257.5792108094217,3,1.0,6.123233995736766e-17,-0.7508639441124673
2018-04-01,43.13553398083418,150.34632715615123,21.49468519093759,17.03067775134145,26.698924360034265,16.604881712389048,0.2290483278870534,0.2491801507875615,0.0001852921469116,0.0001835458868247,15018849.885198556,1.4004306807709546,97.37854701016362,4,Autumn,72.15595948053188,139.92242973784658,47.12988683462777,187.8070117441756,171.69462598940953,247.57867836349703,23.1664901500172,23.647107555621545,23.500014202443246,18.70143481092763,20.185614629846807,18.89818620567371,28.216507182260653,28.00026987478129,29.029414396640288,18.327744757400293,18.833904634449148,17.230422556475713,0.2720227039941769,0.2568376006509545,0.1992727089898148,0.2824321112450057,0.2158149519551961,0.2073465814261345,0.022089396922812,0.0022780839824503,0.0008051681604625,0.0218191292903481,0.00227653318579,0.0008033742919725,17839116.819610585,16833508.810211446,22685902.852218468,1.5469098800613506,1.668713768187967,1.6435018602266829,97.04180666954925,97.00383587122906,97.0582954395164,255.2139231992126,500.353629244839,509.8479648897363,1191.3740300852467,4,0.8660254037844387,-0.4999999999999998,-0.1898147783206385
2018-05-01,33.129634794358346,133.62680270676148,19.1545593437342,14.045510896243163,24.930008354289185,13.456323699533586,0.199497514692672,0.190269322060478,0.0001972068625667,0.000195231759376,12931779.412833352,1.2555150732421725,97.4870670049968,5,Autumn,43.13553398083418,72.15595948053188,139.92242973784658,150.34632715615123,187.8070117441756,171.69462598940953,21.49468519093759,23.1664901500172,23.647107555621545,17.03067775134145,18.70143481092763,20.185614629846807,26.698924360034265,28.216507182260653,28.00026987478129,16.604881712389048,18.327744757400293,18.833904634449148,0.2290483278870534,0.2720227039941769,0.2568376006509545,0.2491801507875615,0.2824321112450057,0.2158149519551961,0.0001852921469116,0.022089396922812,0.0022780839824503,0.0001835458868247,0.0218191292903481,0.00227653318579,15018849.885198556,17839116.819610585,16833508.810211446,1.4004306807709546,1.5469098800613506,1.668713768187967,97.37854701016362,97.04180666954925,97.00383587122906,148.42112825572434,433.6916632304457,471.7801416070883,1101.9924765029107,5,0.49999999999999994,-0.8660254037844387,0.09424855036490185
2018-06-01,7.581921758744488,136.94448018655018,17.205698602036026,10.867722020338588,24.36295196863718,9.314214172240884,0.1375603537745041,0.1699738560266107,2.262593391569943e-05,2.0673720414888125e-05,12870233.690012032,1.5422745575877717,97.7584867576088,6,Winter,33.129634794358346,43.13553398083418,72.15595948053188,133.62680270676148,150.34632715615123,187.8070117441756,19.1545593437342,21.49468519093759,23.1664901500172,14.045510896243163,17.03067775134145,18.70143481092763,24.930008354289185,26.698924360034265,28.216507182260653,13.456323699533586,16.604881712389048,18.327744757400293,0.199497514692672,0.2290483278870534,0.2720227039941769,0.190269322060478,0.2491801507875615,0.2824321112450057,0.0001972068625667,0.0001852921469116,0.022089396922812,0.000195231759376,0.0001835458868247,0.0218191292903481,12931779.412833352,15018849.885198556,17839116.819610585,1.2555150732421725,1.4004306807709546,1.5469098800613506,97.4870670049968,97.37854701016362,97.04180666954925,83.84709053393696,343.0553665869432,420.91761004946284,1027.997926146545,6,1.2246467991473532e-16,-1.0,0.3839229048998297
2018-07-01,9.080809262028634,139.1238478493174,16.2240514742144,10.551988814609278,22.41416049636089,9.15338530812378,0.1204544904925133,0.1514244454233066,1.8952878373624616e-05,1.6978313131022538e-05,12467287.6191918,1.5558462818514116,98.28194583127868,7,Winter,7.581921758744488,33.129634794358346,43.13553398083418,136.94448018655018,133.62680270676148,150.34632715615123,17.205698602036026,19.1545593437342,21.49468519093759,10.867722020338588,14.045510896243163,17.03067775134145,24.36295196863718,24.930008354289185,26.698924360034265,9.314214172240884,13.456323699533586,16.604881712389048,0.1375603537745041,0.199497514692672,0.2290483278870534,0.1699738560266107,0.190269322060478,0.2491801507875615,2.262593391569943e-05,0.0001972068625667,0.0001852921469116,2.0673720414888125e-05,0.000195231759376,0.0001835458868247,12870233.690012032,12931779.412833352,15018849.885198556,1.5422745575877717,1.2555150732421725,1.4004306807709546,97.7584867576088,97.4870670049968,97.37854701016362,49.79236581513141,305.0062890143441,409.695130742629,919.5430956323655,7,-0.4999999999999997,-0.8660254037844388,0.36982515636547164
2018-08-01,15.875035326247913,169.01781684332374,18.6351105377516,13.201694087731184,25.048601478940064,11.272757788486704,0.1656368230885819,0.149026617362102,0.000141307227448,0.0001393432328847,13427052.804937696,1.6868224398471414,97.55136116504237,8,Winter,9.080809262028634,7.581921758744488,33.129634794358346,139.1238478493174,136.94448018655018,133.62680270676148,16.2240514742144,17.205698602036026,19.1545593437342,10.551988814609278,10.867722020338588,14.045510896243163,22.41416049636089,24.36295196863718,24.930008354289185,9.15338530812378,9.314214172240884,13.456323699533586,0.1204544904925133,0.1375603537745041,0.199497514692672,0.1514244454233066,0.1699738560266107,0.190269322060478,1.8952878373624616e-05,2.262593391569943e-05,0.0001972068625667,1.6978313131022538e-05,2.0673720414888125e-05,0.000195231759376,12467287.6191918,12870233.690012032,12931779.412833352,1.5558462818514116,1.5422745575877717,1.2555150732421725,98.28194583127868,97.7584867576088,97.4870670049968,32.53776634702098,180.95889460274537,445.08614487919124,916.8662864862796,8,-0.8660254037844385,-0.5000000000000004,0.6620518119289955
2018-09-01,35.942984956223604,252.21183990205668,22.322310215031543,15.424962029302174,29.663414631280087,11.732679417101773,0.1322203246360316,0.148054577995389,5.8628968383431e-05,5.6801424344954514e-05,19402811.03655987,2.076152880466386,97.22132573882652,9,Spring,15.875035326247913,9.080809262028634,7.581921758744488,169.01781684332374,139.1238478493174,136.94448018655018,18.6351105377516,16.2240514742144,17.205698602036026,13.201694087731184,10.551988814609278,10.867722020338588,25.048601478940064,22.41416049636089,24.36295196863718,11.272757788486704,9.15338530812378,9.314214172240884,0.1656368230885819,0.1204544904925133,0.1375603537745041,0.149026617362102,0.1514244454233066,0.1699738560266107,0.000141307227448,1.8952878373624616e-05,2.262593391569943e-05,0.0001393432328847,1.6978313131022538e-05,2.0673720414888125e-05,13427052.804937696,12467287.6191918,12870233.690012032,1.6868224398471414,1.5558462818514116,1.5422745575877717,97.55136116504237,98.28194583127868,97.7584867576088,60.89882954450009,144.7459200784371,560.3535045946977,981.2711146441607,9,-1.0,-1.8369701987210297e-16,-0.1693899158636664
2018-10-01,28.23252485559432,235.2245337319718,19.949565056927856,13.766681057112711,26.36979397411353,11.91284076977505,0.1768497219598791,0.1602999698782109,0.0002150122439387,0.000213206110233,20719009.111185085,1.9642217072920212,97.62472712506307,10,Spring,35.942984956223604,15.875035326247913,9.080809262028634,252.21183990205668,169.01781684332374,139.1238478493174,22.322310215031543,18.6351105377516,16.2240514742144,15.424962029302174,13.201694087731184,10.551988814609278,29.663414631280087,25.048601478940064,22.41416049636089,11.732679417101773,11.272757788486704,9.15338530812378,0.1322203246360316,0.1656368230885819,0.1204544904925133,0.148054577995389,0.149026617362102,0.1514244454233066,5.8628968383431e-05,0.000141307227448,1.8952878373624616e-05,5.6801424344954514e-05,0.0001393432328847,1.6978313131022538e-05,19402811.03655987,13427052.804937696,12467287.6191918,2.076152880466386,1.6868224398471414,1.5558462818514116,97.22132573882652,97.55136116504237,98.28194583127868,80.05054513806579,129.84291095319725,656.4541904773522,1066.1493212199812,10,-0.8660254037844386,0.5000000000000001,-1.0746743301125234
2018-11-01,56.88151201455601,249.22235323526365,21.913416176668573,16.27332767527887,28.112464985577784,14.072389948172024,0.1815591428062784,0.1797575817115804,0.0005877133095737,0.0005860759032762,21514420.514079414,1.985058353880192,97.31514278054723,11,Spring,28.23252485559432,35.942984956223604,15.875035326247913,235.2245337319718,252.21183990205668,169.01781684332374,19.949565056927856,22.322310215031543,18.6351105377516,13.766681057112711,15.424962029302174,13.201694087731184,26.36979397411353,29.663414631280087,25.048601478940064,11.91284076977505,11.732679417101773,11.272757788486704,0.1768497219598791,0.1322203246360316,0.1656368230885819,0.1602999698782109,0.148054577995389,0.149026617362102,0.0002150122439387,5.8628968383431e-05,0.000141307227448,0.000213206110233,5.6801424344954514e-05,0.0001393432328847,20719009.111185085,19402811.03655987,13427052.804937696,1.9642217072920212,2.076152880466386,1.6868224398471414,97.62472712506307,97.22132573882652,97.55136116504237,121.05702182637387,153.59478817339493,736.6587268692921,1181.7448717484833,11,-0.5000000000000004,0.8660254037844384,-1.2434424726691367
2018-12-01,97.80987210217354,259.447100629445,25.40156695028764,19.986542171319687,31.712860534248613,17.81208668351151,0.1693979246794707,0.1734335888876343,0.0003254510435385,0.0003238944908341,20454419.660882726,1.8863290373672648,96.95826734618144,12,Summer,56.88151201455601,28.23252485559432,35.942984956223604,249.22235323526365,235.2245337319718,252.21183990205668,21.913416176668573,19.949565056927856,22.322310215031543,16.27332767527887,13.766681057112711,15.424962029302174,28.112464985577784,26.36979397411353,29.663414631280087,14.072389948172024,11.91284076977505,11.732679417101773,0.1815591428062784,0.1768497219598791,0.1322203246360316,0.1797575817115804,0.1602999698782109,0.148054577995389,0.0005877133095737,0.0002150122439387,5.8628968383431e-05,0.0005860759032762,0.000213206110233,5.6801424344954514e-05,21514420.514079414,20719009.111185085,19402811.03655987,1.985058353880192,1.9642217072920212,2.076152880466386,97.31514278054723,97.62472712506307,97.22132573882652,182.92390897232383,243.82273851682396,743.8939875966804,1304.2474921913781,12,-2.4492935982947064e-16,1.0,-1.0655577575163537
2019-01-01,108.59134048745236,227.6598071739992,24.201956223743693,20.38207235224133,29.010686480036934,18.62271098467898,0.2335885552385246,0.224903463340917,0.005485573561613,0.0054841121181252,19158737.341562822,1.9371519837940576,96.97265798598474,1,Summer,97.80987210217354,56.88151201455601,28.23252485559432,259.447100629445,249.22235323526365,235.2245337319718,25.40156695028764,21.913416176668573,19.949565056927856,19.986542171319687,16.27332767527887,13.766681057112711,31.712860534248613,28.112464985577784,26.36979397411353,17.81208668351151,14.072389948172024,11.91284076977505,0.1693979246794707,0.1815591428062784,0.1768497219598791,0.1734335888876343,0.1797575817115804,0.1602999698782109,0.0003254510435385,0.0005877133095737,0.0002150122439387,0.0003238944908341,0.0005860759032762,0.000213206110233,20454419.660882726,21514420.514079414,20719009.111185085,1.8863290373672648,1.985058353880192,1.9642217072920212,96.95826734618144,97.31514278054723,97.62472712506307,263.28272460418185,343.3332697422477,736.3292610387078,1392.78345151606,1,0.49999999999999994,0.8660254037844387,-0.7969309832495143
2019-02-01,159.04191746635843,181.605023328578,24.38196161842969,20.783491703405296,29.026712400093107,19.54977325267638,0.2749395031934754,0.2667189755143835,0.0052650131903829,0.0051605659217608,18052412.339865908,1.6600235013195912,97.00914650861276,2,Summer,108.59134048745236,97.80987210217354,56.88151201455601,227.6598071739992,259.447100629445,249.22235323526365,24.201956223743693,25.40156695028764,21.913416176668573,20.38207235224133,19.986542171319687,16.27332767527887,29.010686480036934,31.712860534248613,28.112464985577784,18.62271098467898,17.81208668351151,14.072389948172024,0.2335885552385246,0.1693979246794707,0.1815591428062784,0.224903463340917,0.1734335888876343,0.1797575817115804,0.005485573561613,0.0003254510435385,0.0005877133095737,0.0054841121181252,0.0003238944908341,0.0005860759032762,19158737.341562822,20454419.660882726,21514420.514079414,1.9371519837940576,1.8863290373672648,1.985058353880192,96.97265798598474,96.95826734618144,97.31514278054723,365.4431300559843,486.5001518823582,668.7119311320222,1405.3706580013143,2,0.8660254037844386,0.5000000000000001,-0.4053120297155706
2019-03-01,83.61965053361881,178.0153824426637,24.065456250282068,20.32746816697104,28.65985412917509,19.3236110300322,0.2482375195342826,0.2318238723000857,0.0004480204373489,0.0004466621722985,16385146.690728473,1.362666775060378,97.18118444678744,3,Autumn,159.04191746635843,108.59134048745236,97.80987210217354,181.605023328578,227.6598071739992,259.447100629445,24.38196161842969,24.201956223743693,25.40156695028764,20.783491703405296,20.38207235224133,19.986542171319687,29.026712400093107,29.010686480036934,31.712860534248613,19.54977325267638,18.62271098467898,17.81208668351151,0.2749395031934754,0.2335885552385246,0.1693979246794707,0.2667189755143835,0.224903463340917,0.1734335888876343,0.0052650131903829,0.005485573561613,0.0003254510435385,0.0051605659217608,0.0054841121181252,0.0003238944908341,18052412.339865908,19158737.341562822,20454419.660882726,1.6600235013195912,1.9371519837940576,1.8863290373672648,97.00914650861276,96.97265798598474,96.95826734618144,351.2529084874295,534.1768174597534,587.2802129452409,1331.1742005419214,3,1.0,6.123233995736766e-17,-0.05485816388798724
2019-04-01,65.84716577191568,145.6908471478882,21.958464553334174,17.95009754791443,26.82848170311444,16.96965653281398,0.2104492172963447,0.1980563068504654,0.0002193949067635,0.0002180984519448,13162830.438026477,1.4500582847045829,97.3721986991114,4,Autumn,83.61965053361881,159.04191746635843,108.59134048745236,178.0153824426637,181.605023328578,227.6598071739992,24.065456250282068,24.38196161842969,24.201956223743693,20.32746816697104,20.783491703405296,20.38207235224133,28.65985412917509,29.026712400093107,29.010686480036934,19.3236110300322,19.54977325267638,18.62271098467898,0.2482375195342826,0.2749395031934754,0.2335885552385246,0.2318238723000857,0.2667189755143835,0.224903463340917,0.0004480204373489,0.0052650131903829,0.005485573561613,0.0004466621722985,0.0051605659217608,0.0054841121181252,16385146.690728473,18052412.339865908,19158737.341562822,1.362666775060378,1.6600235013195912,1.9371519837940576,97.18118444678744,97.00914650861276,96.97265798598474,308.5087337718929,571.7914583760747,505.31125291912997,1241.6405139578378,4,0.8660254037844387,-0.4999999999999998,0.20111663439573627
2019-05-01,5.761892897591562,151.78956615903317,19.818843754318625,13.892145205415892,26.20846436108395,12.96407976360417,0.1213868840372592,0.1620250587290124,1.3817088268293802e-05,1.239437704051875e-05,14549108.419704204,1.0248340382214285,97.64160290948602,5,Autumn,65.84716577191568,83.61965053361881,159.04191746635843,145.6908471478882,178.0153824426637,181.605023328578,21.958464553334174,24.065456250282068,24.38196161842969,17.95009754791443,20.32746816697104,20.783491703405296,26.82848170311444,28.65985412917509,29.026712400093107,16.96965653281398,19.3236110300322,19.54977325267638,0.2104492172963447,0.2482375195342826,0.2749395031934754,0.1980563068504654,0.2318238723000857,0.2667189755143835,0.0002193949067635,0.0004480204373489,0.0052650131903829,0.0002180984519448,0.0004466621722985,0.0051605659217608,13162830.438026477,16385146.690728473,18052412.339865908,1.4500582847045829,1.362666775060378,1.6600235013195912,97.3721986991114,97.18118444678744,97.00914650861276,155.228709203126,520.6718392591102,475.4957957495851,1144.2077268816074,5,0.49999999999999994,-0.8660254037844387,0.12449055308067802
2019-06-01,9.416038725673364,135.69477372651494,17.09099193722954,10.452054218608986,24.181460205886044,9.051252385310466,0.1132349604925284,0.1424401623342967,1.4703303898284583e-05,1.3393185198952574e-05,12931613.902767748,1.2748763747784575,97.91071921560054,6,Winter,5.761892897591562,65.84716577191568,83.61965053361881,151.78956615903317,145.6908471478882,178.0153824426637,19.818843754318625,21.958464553334174,24.065456250282068,13.892145205415892,17.95009754791443,20.32746816697104,26.20846436108395,26.82848170311444,28.65985412917509,12.96407976360417,16.96965653281398,19.3236110300322,0.1213868840372592,0.2104492172963447,0.2482375195342826,0.1620250587290124,0.1980563068504654,0.2318238723000857,1.3817088268293802e-05,0.0002193949067635,0.0004480204373489,1.239437704051875e-05,0.0002180984519448,0.0004466621722985,14549108.419704204,13162830.438026477,16385146.690728473,1.0248340382214285,1.4500582847045829,1.362666775060378,97.64160290948602,97.3721986991114,97.18118444678744,81.02509739518055,432.27800588261016,433.1751870334363,1020.4553999786772,6,1.2246467991473532e-16,-1.0,0.10169440286311889
2019-07-01,7.313733871798933,179.62427305508174,17.67380146897176,10.166435059915816,25.93264374635793,6.023195195852402,0.1074394279235055,0.1370534484076678,7.630040068919048e-06,6.336759143788031e-06,14782262.94258763,1.555462565175949,97.64759740195936,7,Winter,9.416038725673364,5.761892897591562,65.84716577191568,135.69477372651494,151.78956615903317,145.6908471478882,17.09099193722954,19.818843754318625,21.958464553334174,10.452054218608986,13.892145205415892,17.95009754791443,24.181460205886044,26.20846436108395,26.82848170311444,9.051252385310466,12.96407976360417,16.96965653281398,0.1132349604925284,0.1213868840372592,0.2104492172963447,0.1424401623342967,0.1620250587290124,0.1980563068504654,1.4703303898284583e-05,1.3817088268293802e-05,0.0002193949067635,1.3393185198952574e-05,1.239437704051875e-05,0.0002180984519448,12931613.902767748,14549108.419704204,13162830.438026477,1.2748763747784575,1.0248340382214285,1.4500582847045829,97.91071921560054,97.64160290948602,97.3721986991114,22.4916654950638,331.0003992669567,467.1086129406299,972.4198658597597,7,-0.4999999999999997,-0.8660254037844388,-1.1914449736816377
2019-08-01,7.656058353412269,185.39092552575823,19.917031758176147,13.759357940080331,26.991743957725664,11.241607385536676,0.1243805686702204,0.1352691099531813,5.62791036784864e-05,5.507961399718742e-05,15047450.335623616,1.4308162436952043,97.77003418177247,8,Winter,7.313733871798933,9.416038725673364,5.761892897591562,179.62427305508174,135.69477372651494,151.78956615903317,17.67380146897176,17.09099193722954,19.818843754318625,10.166435059915816,10.452054218608986,13.892145205415892,25.93264374635793,24.181460205886044,26.20846436108395,6.023195195852402,9.051252385310466,12.96407976360417,0.1074394279235055,0.1132349604925284,0.1213868840372592,0.1370534484076678,0.1424401623342967,0.1620250587290124,7.630040068919048e-06,1.4703303898284583e-05,1.3817088268293802e-05,6.336759143788031e-06,1.3393185198952574e-05,1.239437704051875e-05,14782262.94258763,12931613.902767748,14549108.419704204,1.555462565175949,1.2748763747784575,1.0248340382214285,97.64759740195936,97.91071921560054,97.64160290948602,24.385830950884507,179.61454015401057,500.7099723073549,976.2057680569401,8,-0.8660254037844385,-0.5000000000000004,-1.336650490199533
2019-09-01,25.732609440224245,213.84628332263725,20.03527759279633,13.87099261048612,26.712202791473352,11.000504379792725,0.1569471581891698,0.1460051425240673,9.726385992786944e-05,9.615003847473365e-05,17903519.064462997,1.8846467246446263,97.6785449471802,9,Spring,7.656058353412269,7.313733871798933,9.416038725673364,185.39092552575823,179.62427305508174,135.69477372651494,19.917031758176147,17.67380146897176,17.09099193722954,13.759357940080331,10.166435059915816,10.452054218608986,26.991743957725664,25.93264374635793,24.181460205886044,11.241607385536676,6.023195195852402,9.051252385310466,0.1243805686702204,0.1074394279235055,0.1132349604925284,0.1352691099531813,0.1370534484076678,0.1424401623342967,5.62791036784864e-05,7.630040068919048e-06,1.4703303898284583e-05,5.507961399718742e-05,6.336759143788031e-06,1.3393185198952574e-05,15047450.335623616,14782262.94258763,12931613.902767748,1.4308162436952043,1.555462565175949,1.2748763747784575,97.77003418177247,97.64759740195936,97.91071921560054,40.70240166543539,121.727499060616,578.8614819034772,1012.0366689369135,9,-1.0,-1.8369701987210297e-16,-1.6985586666241055
2019-10-01,50.42763375898677,244.78449051130548,22.648590099426087,16.83081695851617,29.254516027958555,14.329365789539988,0.1490432302717012,0.1436204801069079,0.000128269087967,0.0001272070978092,19036918.438845143,1.9713115729968365,97.21890869834353,10,Spring,25.732609440224245,7.656058353412269,7.313733871798933,213.84628332263725,185.39092552575823,179.62427305508174,20.03527759279633,19.917031758176147,17.67380146897176,13.87099261048612,13.759357940080331,10.166435059915816,26.712202791473352,26.991743957725664,25.93264374635793,11.000504379792725,11.241607385536676,6.023195195852402,0.1569471581891698,0.1243805686702204,0.1074394279235055,0.1460051425240673,0.1352691099531813,0.1370534484076678,9.726385992786944e-05,5.62791036784864e-05,7.630040068919048e-06,9.615003847473365e-05,5.507961399718742e-05,6.336759143788031e-06,17903519.064462997,15047450.335623616,14782262.94258763,1.8846467246446263,1.4308162436952043,1.555462565175949,97.6785449471802,97.77003418177247,97.64759740195936,83.81630155262323,106.30796704768709,644.021699359701,1111.1303123003308,10,-0.8660254037844386,0.5000000000000001,-0.6610460738983578
2019-11-01,95.68017343975684,220.8807353293422,23.75230250360494,19.0148586635842,29.23414251003885,17.331004275273376,0.2333263161571638,0.2107128443987647,0.004077572819343,0.0040765386948945,18293854.60890493,1.9435120880917385,96.9883845572094,11,Spring,50.42763375898677,25.732609440224245,7.656058353412269,244.78449051130548,213.84628332263725,185.39092552575823,22.648590099426087,20.03527759279633,19.917031758176147,16.83081695851617,13.87099261048612,13.759357940080331,29.254516027958555,26.712202791473352,26.991743957725664,14.329365789539988,11.000504379792725,11.241607385536676,0.1490432302717012,0.1569471581891698,0.1243805686702204,0.1436204801069079,0.1460051425240673,0.1352691099531813,0.000128269087967,9.726385992786944e-05,5.62791036784864e-05,0.0001272070978092,9.615003847473365e-05,5.507961399718742e-05,19036918.438845143,17903519.064462997,15047450.335623616,1.9713115729968365,1.8846467246446263,1.4308162436952043,97.21890869834353,97.6785449471802,97.77003418177247,171.84041663896778,196.22624758985236,679.5115091632849,1180.22148147064,11,-0.5000000000000004,0.8660254037844384,-0.1896639226891571
2019-12-01,96.13108725172562,228.03131703435295,23.516380049644543,18.93762145406141,28.682380410968825,17.832744859883725,0.244990387057662,0.2598691897142201,0.0010205695022313,0.0010195127301697,19281533.832537554,1.8800692598389728,97.03987182536632,12,Summer,95.68017343975684,50.42763375898677,25.732609440224245,220.8807353293422,244.78449051130548,213.84628332263725,23.75230250360494,22.648590099426087,20.03527759279633,19.0148586635842,16.83081695851617,13.87099261048612,29.23414251003885,29.254516027958555,26.712202791473352,17.331004275273376,14.329365789539988,11.000504379792725,0.2333263161571638,0.1490432302717012,0.1569471581891698,0.2107128443987647,0.1436204801069079,0.1460051425240673,0.004077572819343,0.000128269087967,9.726385992786944e-05,0.0040765386948945,0.0001272070978092,9.615003847473365e-05,18293854.60890493,19036918.438845143,17903519.064462997,1.9435120880917385,1.9713115729968365,1.8846467246446263,96.9883845572094,97.21890869834353,97.6785449471802,242.2388944504692,282.9412961159046,693.6965428750007,1272.5580247784778,12,-2.4492935982947064e-16,1.0,-0.30504425214412667
2020-01-01,106.50650293104005,221.9999886053994,24.62324606738223,20.62092378020384,29.36703689200256,19.261259907251983,0.2663245937255157,0.269059079371135,0.0324348223661256,0.0286697994393128,20046050.181902874,1.731559904805514,97.01704148997484,1,Summer,96.13108725172562,95.68017343975684,50.42763375898677,228.03131703435295,220.8807353293422,244.78449051130548,23.516380049644543,23.75230250360494,22.648590099426087,18.93762145406141,19.0148586635842,16.83081695851617,28.682380410968825,29.23414251003885,29.254516027958555,17.832744859883725,17.331004275273376,14.329365789539988,0.244990387057662,0.2333263161571638,0.1490432302717012,0.2598691897142201,0.2107128443987647,0.1436204801069079,0.0010205695022313,0.004077572819343,0.000128269087967,0.0010195127301697,0.0040765386948945,0.0001272070978092,19281533.832537554,18293854.60890493,19036918.438845143,1.8800692598389728,1.9435120880917385,1.9713115729968365,97.03987182536632,96.9883845572094,97.21890869834353,298.3177636225224,382.13406517514574,670.9120409690945,1314.9337403287955,1,0.49999999999999994,0.8660254037844387,-0.03042534475661344
2020-02-01,130.64715201700824,181.99802768359547,23.74508931303109,19.66621915935268,28.12334006257392,19.50013964589026,0.3061035577625331,0.3143588093446148,0.015480610061208,0.0154542876979071,19247330.255197316,1.6745624580383276,97.15995429941576,2,Summer,106.50650293104005,96.13108725172562,95.68017343975684,221.9999886053994,228.03131703435295,220.8807353293422,24.62324606738223,23.516380049644543,23.75230250360494,20.62092378020384,18.93762145406141,19.0148586635842,29.36703689200256,28.682380410968825,29.23414251003885,19.261259907251983,17.832744859883725,17.331004275273376,0.2663245937255157,0.244990387057662,0.2333263161571638,0.269059079371135,0.2598691897142201,0.2107128443987647,0.0324348223661256,0.0010205695022313,0.004077572819343,0.0286697994393128,0.0010195127301697,0.0040765386948945,20046050.181902874,19281533.832537554,18293854.60890493,1.731559904805514,1.8800692598389728,1.9435120880917385,97.01704148997484,97.03987182536632,96.9883845572094,333.28474219977386,505.1251588387417,632.0293333233478,1311.5408424866328,2,0.8660254037844386,0.5000000000000001,-0.37865314397042565
2020-03-01,66.46111580610909,181.2661157295592,22.809675965354124,18.473440964724222,27.90339433761779,18.149087412021103,0.2706378904041825,0.2891636205003672,0.0004772909711844,0.000475686890769,18129767.45350342,1.3356422947448765,97.25485002168747,3,Autumn,130.64715201700824,106.50650293104005,96.13108725172562,181.99802768359547,221.9999886053994,228.03131703435295,23.74508931303109,24.62324606738223,23.516380049644543,19.66621915935268,20.62092378020384,18.93762145406141,28.12334006257392,29.36703689200256,28.682380410968825,19.50013964589026,19.261259907251983,17.832744859883725,0.3061035577625331,0.2663245937255157,0.244990387057662,0.3143588093446148,0.269059079371135,0.2598691897142201,0.015480610061208,0.0324348223661256,0.0010205695022313,0.0154542876979071,0.0286697994393128,0.0010195127301697,19247330.255197316,20046050.181902874,19281533.832537554,1.6745624580383276,1.731559904805514,1.8800692598389728,97.15995429941576,97.01704148997484,97.03987182536632,303.61477075415735,545.8536652046266,585.2641320185542,1278.9606748935548,3,1.0,6.123233995736766e-17,-0.33876258796901293
