date,dewpoint_temperature_2m,potential_evaporation_sum,runoff_sum,surface_pressure,surface_runoff_sum,surface_solar_radiation_downwards_sum,temperature_2m,temperature_2m_max,temperature_2m_min,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,pet_m,pet_mm
2022-07-19,284.9817343045084,-0.004827233212949567,1.4685981970831805e-07,97760.4473396604,0.0,13386051.89169675,291.2547322788537,298.02924019162833,283.80235510870864,0.3708732733514191,-2.0969254256155514,0.12892034280457937,0.18206790781767074,0.004827233212949567,4.827233212949567
2022-07-20,285.8345561159503,-0.0041114393124081165,1.1012872633951233e-06,97731.95392528766,9.700279373554547e-07,12726016.736462092,292.64918262146585,299.1786479743379,286.75010879461513,0.3538033087187582,-0.42735404715784764,0.1270258888584325,0.1805402064868546,0.0041114393124081165,4.111439312408116
2022-07-21,287.25790920785477,-0.0036396206716337786,1.4110377549264402e-06,97898.53646362157,1.2740223846710975e-06,12092756.18772563,292.30253223965457,298.03116450671257,287.658174865943,0.15159804324667664,-0.2603239407751678,0.12805646536008833,0.17916368376620553,0.0036396206716337786,3.6396206716337787
2022-07-22,287.23821404292977,-0.0010382235588149472,2.5309971953987642e-05,98065.16634702164,2.5163219723890832e-05,3517504.844765343,288.7512612302668,292.03347712217254,285.0844791563839,0.41663248673816594,0.20020461369364126,0.18179593505124897,0.17861552416345847,0.0010382235588149472,1.0382235588149473
2022-07-23,285.52435520094076,-0.004303644871883874,1.3922095729125535e-07,97508.23075666552,0.0,13812859.949458484,290.638693053226,297.7254061371841,284.2836732279092,0.47529796917085604,-2.0163257912464805,0.18476290880701315,0.1783359242977505,0.004303644871883874,4.303644871883874
2022-07-24,282.3056798973955,-0.004885337009541824,6.664100536800892e-07,97693.06129075473,5.264359691082785e-07,10765958.534296028,289.03920826412707,293.1989675583822,285.92540550920506,-0.2244703359408786,2.2382435329554307,0.17649076991993595,0.17772568290701266,0.004885337009541824,4.885337009541824
2022-07-25,277.79774511821574,-0.004619561619922143,1.4212587680196935e-07,98154.33559787717,0.0,14265058.281588446,288.08085735151195,293.1322696837277,283.3806792441688,0.011518501346005142,0.44913185173567166,0.16856502252939087,0.1769840157849694,0.004619561619922143,4.619561619922143
2022-07-26,280.94917776839964,-0.004474875217955895,1.4212587680196935e-07,97853.28641955288,0.0,15698060.007220214,288.19461107540934,294.8864968089851,281.65662700777017,-0.040951599139455716,-1.0033474863651426,0.1610548384353142,0.17603493884438925,0.004474875217955895,4.474875217955895
2022-07-27,283.06509516471556,-0.004202900541818529,1.4503079631268332e-07,97520.32499024611,0.0,15925684.25270758,289.7370826730372,298.40357800425176,281.7514668268417,0.2320885136095912,-0.2553609602431241,0.15421140466499558,0.1749689031020255,0.004202900541818529,4.202900541818529
2022-07-28,284.0198959873901,-0.003778983432033002,1.4104998068689006e-07,97896.55139409877,0.0,14303391.595667867,289.1276244061375,295.29741528232177,283.2312279436132,-0.12352566770698188,-0.06797794787892365,0.14827137245885158,0.1739132831816782,0.003778983432033002,3.778983432033002
2022-07-29,283.70609484969776,-0.004910172618898674,1.4104998068689006e-07,97591.0200724137,0.0,15688475.010830322,289.38251073495286,296.651845277862,282.85536827335284,-0.038690027634015876,-2.252853021294632,0.14326406127709343,0.17293287844147207,0.004910172618898674,4.910172618898674
2022-07-30,282.6462067375688,-0.005155943253410422,1.4443905344938975e-07,97212.790845226,9.198911783927615e-09,15982829.985559566,291.10005016762995,299.8783054282949,283.2774074843644,0.08244321435223702,-0.9903127636433221,0.13788477809277105,0.1717719159545164,0.005155943253410422,5.155943253410421
2022-07-31,284.9933654013954,-0.005229462731616161,1.4067879652718773e-06,97658.73868491934,1.2709022859373676e-06,15119047.667870035,290.1787234167473,297.2128843452095,285.1518108491863,-0.36496632710260607,2.6229305382096233,0.13397416942242968,0.17062656572436022,0.005229462731616161,5.22946273161616
2022-08-01,282.5470646124884,-0.003839205130127793,1.2167309165431273e-06,98490.21271787568,1.0735291436260788e-06,5368029.992779782,288.7305131216772,291.1508754358395,286.7940972944459,0.3753151692781781,2.0778252976609193,0.13432235580058732,0.169952695550471,0.003839205130127793,3.839205130127793
2022-08-02,284.7219129785016,-0.003878113783438713,3.235219618043314e-07,98171.74509133385,1.830637239807349e-07,11362129.400722021,290.00181136378023,295.5377179638143,286.2072028425196,-0.1737971185346803,-1.293100941195528,0.13370062900364182,0.1694082335874922,0.003878113783438713,3.878113783438713
2022-08-03,284.42417234748996,-0.005074476426474023,1.5702703799581698e-07,97725.39251995429,0.0,15488408.18772563,290.5536272918847,297.2772255356992,284.606894207345,-0.1143355294972407,-2.0107746789888643,0.13050258374816673,0.1685330933755629,0.005074476426474023,5.074476426474023
2022-08-04,284.9647381159373,-0.004710685340721254,1.6289067182299891e-07,97434.76583946768,2.0119257351982032e-08,14440183.682310468,292.1013684530981,299.2631196390421,284.874441759681,-0.16553044462605646,-1.2429983917126155,0.12698423475134674,0.16752678449977318,0.004710685340721254,4.7106853407212546
2022-08-05,287.5015005577629,-0.004232448952723066,1.4212587680196935e-07,97603.59495689493,0.0,15587832.303249095,292.5126173063019,298.6977345711057,286.29082122692563,-0.29620758864566876,0.23352482430771368,0.12387478595462803,0.16649426392556382,0.004232448952723066,4.232448952723066
2022-08-06,288.2469209218857,-0.0050176094531582584,1.5643529513252338e-07,97471.61063771529,1.4901161193847656e-08,16339352.418772561,294.1264574851944,300.97213965460713,288.05925147542024,-0.19109302063424377,-1.2941275777656107,0.1210551026639238,0.1654123519732203,0.0050176094531582584,5.017609453158259
2022-08-07,287.4793118661634,-0.004257809034538613,1.8236439150593338e-07,97392.27362023822,4.42193303297573e-08,14537741.458483754,292.4410696591998,298.7503867579711,286.68852349567067,-0.14687867285112183,0.5065426893899875,0.11876827657724832,0.16440344947052918,0.004257809034538613,4.257809034538613
2022-08-08,282.113127544325,-0.008573827411078374,3.826532122890871e-06,97114.05876532415,3.681501326578188e-06,15982950.339350179,293.7569700968681,301.74924201827616,287.3254963568401,-0.044081230025859515,-1.6410790247176956,0.11722429277807939,0.1633063957866205,0.008573827411078374,8.573827411078373
2022-08-09,285.4965655307334,-0.004212786736040769,3.2118726723460944e-06,97719.33208765792,3.070930281270712e-06,10761860.953068592,291.22097518728094,295.6893000964223,287.9396793076277,-0.3417810332186959,1.0063283952708422,0.1313723163627689,0.16247319658740764,0.004212786736040769,4.212786736040769
2022-08-10,285.6843141677434,-0.005560660728048332,1.4847366388093693e-07,97517.05501419601,4.626353294840788e-09,17133295.55234657,292.2634809725838,299.46796618299794,286.0389543664154,-0.1716302649065332,-1.8508868708076887,0.12821546157488037,0.16175457831611126,0.005560660728048332,5.560660728048332
2022-08-11,285.40885864468976,-0.006078623557994512,1.3534773127697004e-07,97445.10103837619,0.0,17298394.26714801,293.256344968518,301.18270967669434,285.61814202814753,-0.12895011901855466,-1.9350220923245882,0.12395845452227172,0.16083372829910075,0.006078623557994512,6.078623557994511
2022-08-12,283.38083336528314,-0.008254532026469922,1.4212587680196935e-07,97004.7038195228,0.0,17662131.9566787,294.6104783380648,302.93931304160435,286.7203830760308,0.6068216431729054,-2.9216633594710326,0.11986343668399448,0.1598182476241092,0.008254532026469922,8.254532026469922
2022-08-13,285.4497799213469,-0.005295646400443053,1.5304622237002374e-07,96744.99507370636,1.1512088431348009e-08,16862456.281588446,292.7371692427946,299.70865099524764,286.40557326995076,-0.22824906671664058,-0.14750269618418815,0.1165455360274883,0.15886852112918126,0.005295646400443053,5.2956464004430535
2022-08-14,282.6925868666703,-0.006810386419726622,1.519703262549445e-07,96473.6014091409,1.1512088431348009e-08,17820719.516245484,293.27703423850085,302.7364833570129,286.53283493097075,-0.3526684202155194,0.6200626362675506,0.11403879792251309,0.157895479535081,0.006810386419726622,6.810386419726623
2022-08-15,279.5918825564975,-0.005846644943371576,1.352401416654621e-07,97568.5928104552,5.702249409920042e-09,16070888.39711191,289.23923858064177,294.6930475338271,283.7166526050774,-0.4723933618134683,1.035724326161271,0.11208231727425658,0.15701315979664934,0.005846644943371576,5.846644943371576
2022-08-16,279.4651156699757,-0.007397442114697466,1.5073304572260334e-07,97563.46284596871,3.980815625793236e-09,18217778.44043321,290.106988023191,296.8760909207891,283.39978903209254,0.505587395347843,-2.409986257983459,0.11085676429647544,0.15631015378215252,0.007397442114697466,7.397442114697466
2022-08-17,277.46836953100023,-0.008322011531475219,1.3814506117617608e-07,96790.64178018764,0.0,18751397.41516245,292.55412649850126,302.46475649396433,282.4835308088722,0.8882978602293452,-2.324513343267062,0.1095797909439399,0.15548003939228078,0.008322011531475219,8.32201153147522
2022-08-18,281.129786683047,-0.006676554410896576,1.4104998068689006e-07,96626.02942026737,0.0,18624543.393501803,292.3009461886042,301.20634107899576,284.48398174189487,-0.5805555359694645,0.7347574539563285,0.10832639434851178,0.15459504110288103,0.006676554410896576,6.676554410896576
2022-08-19,283.5125060810222,-0.003777661586066015,1.6702103700878814e-05,97193.73333791648,1.656395863970264e-05,6984156.945848376,288.0297969056094,292.31115199340377,282.51318844130753,0.42579064673321626,2.5039636492011925,0.12557878964787927,0.15412265672006617,0.003777661586066015,3.777661586066015
2022-08-20,279.47771158000336,-0.006930292244422306,1.519703262549445e-07,97418.69264604956,1.3825265078768401e-08,19341841.227436822,289.6408755259967,300.16015647034357,280.3012122419336,0.16849630059748347,0.7906817767307358,0.14876451962834802,0.15384144329709123,0.006930292244422306,6.930292244422306
2022-08-21,278.75641728250844,-0.0062884018094100675,1.3922095729125535e-07,98405.14757962919,0.0,18260797.819494583,288.22472844083666,293.42280325218223,283.5194130356992,-0.28179278184360546,0.6884449909740407,0.13988384930809192,0.1533478439643208,0.0062884018094100675,6.288401809410067
2022-08-22,281.55385828305094,-0.005935600061063732,1.4104998068689006e-07,97994.5524987543,0.0,19071354.498194944,289.52106056029754,297.3758133430343,281.5152178602528,-0.32143159262683557,-1.302286868347875,0.13349644400439395,0.15286925782939298,0.005935600061063732,5.935600061063732
2022-08-23,282.5390933389124,-0.004115475993939685,3.818893260473809e-07,98355.4664290482,2.534273299069181e-07,12609016.115523465,288.75180928428824,294.5257696709478,282.63479129502053,-0.1277119697359638,0.19427707493663837,0.12922381780925069,0.15246659151483527,0.004115475993939685,4.115475993939685
2022-08-24,281.8662324301746,-0.00603352414464262,1.5014130285930977e-07,98064.48946875469,0.0,18671792.397111915,290.1890553865765,297.42585908634993,283.62035758228507,0.0727157317344032,-1.4880897470903454,0.12529351823166388,0.1520331115355417,0.00603352414464262,6.03352414464262
2022-08-25,281.9303343505492,-0.0073920513910076665,1.3814506117617608e-07,97340.71646136526,0.0,19543941.826714803,292.03590343259583,300.88544241013506,283.14474856380093,0.01938460908928789,-2.462208820450894,0.12090399979684327,0.1514590477972111,0.0073920513910076665,7.392051391007667
