date,precipitation_mm
2019-09-14,4.708076641055782
2019-09-15,0.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,7.009326374499174
2019-10-01,4.7893992355710955
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,14.55321757251662
2019-10-10,8.264665677840473
2019-10-11,0.0
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-18,0.0
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,0.0
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.08686655501577309
2019-10-26,11.328863264500411
2019-10-27,0.5463701597259278
2019-10-28,10.858251293816473
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,0.0
2019-11-01,2.7206482090431443
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,4.769834426522362
2019-11-09,8.851212446717012
2019-11-10,3.6162601196059714
2019-11-11,1.5177986746230663
2019-11-12,0.6627737983046751
2019-11-13,0.7191099983522263
2019-11-14,16.125120200908473
2019-11-15,0.02258103222122612
2019-11-16,0.0
2019-11-17,6.657805156117514
2019-11-18,5.485222211040091
2019-11-19,1.1725829450774257
2019-11-20,11.159290717619905
2019-11-21,25.552804992432936
2019-11-22,0.0
2019-11-23,5.325066260380834
2019-11-24,0.0
2019-11-25,1.3220622507899766
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,4.031842038654628
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,11.62244266371723
2019-12-08,19.468457008651885
2019-12-09,8.113959453255598
2019-12-10,10.146258893000356
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,4.538071365086617
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.6801065850531919
2019-12-25,4.874252141839526
2019-12-26,15.075465103675585
2019-12-27,11.426740346178349
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,6.153491652612661
2020-01-01,0.6561712337530998
2020-01-02,8.64812939531713
2020-01-03,17.29625879063426
2020-01-04,18.65684246279096
2020-01-05,11.423919446693915
2020-01-06,9.401873802738208
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,1.1904934799639555
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,14.060449106096696
2020-01-14,0.6225839103880866
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,20.77794967806519
2020-01-19,3.771831624598551
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,9.440628716631553
2020-02-06,38.07837306325359
2020-02-07,13.127594264812117
2020-02-08,0.0
2020-02-09,28.015930018100356
2020-02-10,6.157989686616854
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,8.58562429809233
2020-02-21,0.0
2020-02-22,27.241011969501425
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,2.5666598717160825
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,12.151185877232509
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,1.6253696057145097
2020-03-19,0.0
2020-03-20,14.898200820970072
2020-03-21,4.1119914583987
2020-03-22,0.0
2020-03-23,0.1980950187308719
2020-03-24,0.0
2020-03-25,6.592736779009739
2020-03-26,13.623779533817958
2020-03-27,6.811889766908979
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,3.881207073609667
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,7.345254638361572
2020-04-15,24.30008920961308
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,3.751251733376852
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.4832010941100691
2020-05-22,0.3760710244785886
2020-05-23,0.84758665011626
2020-05-24,0.3760710244785886
2020-05-25,0.3760710244785886
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,3.8821453087752275e-06
2020-06-02,6.123685011174736e-05
2020-06-03,0.0
2020-06-04,8.093897023525628
2020-06-05,2.543218378889993
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.012274457457807628
2020-06-12,0.016323501660853338
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,8.125394462801314
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,3.879874515280483
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,5.220193979910894
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,2.8901204333486654
2020-08-06,1.0233555143644704
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,0.0
2020-08-21,0.0
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-29,0.0
2020-08-30,1.4886850041693869
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,0.0
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,5.919718373886366
2020-09-07,0.0
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,7.311650773679968
2020-09-16,4.187113710044235
2020-09-17,0.0
2020-09-18,0.0
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,6.413590244020011
2020-09-22,0.0
2020-09-23,0.0
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,14.468801215093398
2020-10-02,1.9511371025672328
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,19.508311061707357
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,10.770480554784747
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,1.5069344037407593
2020-10-25,0.0
2020-10-26,0.8170272525067251
2020-10-27,1.4336314495425644
2020-10-28,0.0
2020-10-29,0.002379349003456184
2020-10-30,0.5828744739320404
2020-10-31,7.90381812374746
2020-11-01,12.385760374769081
2020-11-02,0.0
2020-11-03,2.449949217728026
2020-11-04,0.0
2020-11-05,8.29522893578473
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,30.24220636774227
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,0.0
2020-11-25,11.980944343418491
2020-11-26,0.0
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.6246800460613059
2020-11-30,0.0
2020-12-01,7.774510705713463
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.9204198886186649
2020-12-11,8.179426952129335
2020-12-12,3.0764801342017245
2020-12-13,0.0
2020-12-14,2.41788160115823
2020-12-15,6.152960268403449
2020-12-16,14.138767864723107
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,0.9822367388626625
2020-12-23,12.737767562731298
2020-12-24,12.872130521307152
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,5.676356143597267
2020-12-28,0.0
2020-12-29,4.563171014861657
2020-12-30,0.0
2020-12-31,2.569762811736656
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,12.605785116065825
2021-01-05,13.805202450402327
2021-01-06,18.627408837976976
2021-01-07,0.0
2021-01-08,0.0
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-16,14.414443396341477
2021-01-17,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-23,10.923286108291856
2021-01-24,67.90970234149964
2021-01-25,17.600019359672945
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,22.32450138837442
2021-01-31,51.6712686351503
2021-02-01,56.532113818127335
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,46.589091283256884
2021-02-05,1.4392516037513472
2021-02-06,0.44805509025917767
2021-02-07,7.793458909929378
2021-02-08,2.1724099910543835
2021-02-09,4.940779770295459
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,29.95307783401719
2021-02-13,74.18435376856203
2021-02-14,46.64413722651287
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-20,0.05465324867309247
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,8.134902137027812
2021-02-25,0.0
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,2.4191902499616313
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.0
2021-03-09,12.416673705811844
2021-03-10,12.416673705811844
2021-03-11,10.619593509417735
2021-03-12,0.0
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0
2021-03-17,24.124202218970616
2021-03-18,14.172708509666116
2021-03-19,0.0
2021-03-20,0.0
2021-03-21,28.246891876746872
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,0.0
2021-03-25,0.0
2021-03-26,0.0
2021-03-27,0.0
2021-03-28,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,0.0
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,15.975732982105958
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.0
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,0.0
2021-05-04,0.0
2021-05-05,0.24410559707358284
2021-05-06,0.0
2021-05-07,0.0
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,0.0
2021-05-11,0.0
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,1.2478127372043522
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,1.8002037652080616
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,1.5729113213263395
2021-06-01,4.122362910489085
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,2.984823184768043
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,3.358128895493971
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,4.23926950407492
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,3.8761458354750964
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.1645117577570503
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,5.104802837000813
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.2759646231046723
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,2.2209361073825344
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-28,4.9584986023097635
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,0.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,0.0
2021-09-16,0.0
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,14.464083499554299
2021-09-30,0.0
2021-10-01,3.3452499880398623
2021-10-02,43.40653223025916
2021-10-03,0.3066490537608018
2021-10-04,0.0
2021-10-05,0.0
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,0.0
2021-10-17,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,13.390575884507887
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,1.508688908989297
2021-10-29,0.0
2021-10-30,10.296801006340749
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,2.461873733923564
2021-11-05,8.945124233222241
2021-11-06,5.996368277505055
2021-11-07,11.000407892238979
2021-11-08,2.9981841387525274
2021-11-09,5.996368277505055
2021-11-10,0.0
2021-11-11,0.08424316224115914
2021-11-12,0.0
2021-11-13,5.195959509420354
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,7.938503476605809
2021-11-17,7.178156817728814
2021-11-18,0.0
2021-11-19,0.0
2021-11-20,1.4563979476453142
2021-11-21,3.2303262182719727
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-27,0.0
2021-11-28,0.0
2021-11-29,7.546914858274182
2021-11-30,8.27624951686404
2021-12-01,8.267087279538156
2021-12-02,4.244162077402037
2021-12-03,10.868268003725143
2021-12-04,0.0
2021-12-05,6.449413009916757
2021-12-06,0.4339741720339559
2021-12-07,8.07987025140346
2021-12-08,4.8286929851501625
2021-12-09,0.0
2021-12-10,17.32887482579887
2021-12-11,5.971561873728571
2021-12-12,11.168774195417276
2021-12-13,19.12313336423812
2021-12-14,6.167839479277768
2021-12-15,1.9469008599626187
2021-12-16,11.870545075279123
2021-12-17,11.870545075279123
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,21.477988567740177
2021-12-28,0.0
2021-12-29,10.021838847564242
2021-12-30,9.807797312209507
2021-12-31,26.327393234145003
2022-01-01,0.0
2022-01-02,9.439334867276733
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,2.4267564949791165
2022-01-06,23.169479717521096
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.6436478634201036
2022-01-11,20.300884103479905
2022-01-12,19.72642873094527
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,8.14292233987365
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,26.065494845969607
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,1.4775900195701055
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,1.0652804532797333
2022-02-16,0.0
2022-02-17,4.285848513838467
2022-02-18,3.88867631704801
2022-02-19,0.6209747854531287
2022-02-20,27.00428166882746
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,31.37183003379222
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,40.86927891030552
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.31126693705348824
2022-04-02,11.794408878323043
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,6.4238211958941696
2022-04-10,0.0
2022-04-11,0.13667083355729082
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,2.2280231614117074
2022-04-16,0.0
2022-04-17,9.148168300760204
2022-04-18,0.0
2022-04-19,1.3027499449347946
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,8.642303005559164
2022-04-26,2.8604562693628774
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,5.20575628483011
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,1.2396503316945044
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,4.213134895479858
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,4.325674463857285
2022-05-16,3.9198549217507446
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,19.055700205997702
2022-05-23,7.62141722519771
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.9680949783662481
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,8.30004864008842
2022-06-06,7.381341628960864
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,7.418837921267376
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,2.6473017050880547
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,7.055349504705239
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,2.9439962399311557
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,4.199651348179786
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,2.5298203136096693
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,2.7521425802869994
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.1838566352581156
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,4.21800979104957
2022-09-21,12.668090305109134
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.025796984820556684
2022-09-27,1.481162639448434
2022-09-28,1.0579210801213113
2022-09-29,2.5358252198584412
2022-09-30,0.005363257579212297
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,4.784695925910742
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.3502615162168954
2022-10-24,21.351305539158993
2022-10-25,0.3677653766753503
2022-10-26,0.8677186915349582
2022-10-27,5.4753558623063485
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,14.098978100784263
2022-11-01,7.874020345858197
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,19.196937152919887
2022-11-05,7.874020345858197
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,5.000441053291005
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,1.4165535662471462
2022-11-12,2.8156479440043194
2022-11-13,9.160452577521802
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,5.441246985967554
2022-11-17,0.0
2022-11-18,5.830797490980856
2022-11-19,1.943599288701801
2022-11-20,0.0
2022-11-21,0.0
